arm,seed,trait,founderMean,finalMean,delta,finalPatches,finalPopulation,realizedGrazingPressure,highestPlantGeneration
moistureGradient+wideTolerance,48,TemperatureTolerance,0.5000070631504059,0.5192790731139805,0.019272009963574588,23,47,0.004481912590563297,15
moistureGradient+wideTolerance,49,Growth,0.5194987505674362,0.5362734720110893,0.016774721443653107,24,48,0.004900228697806597,17
moistureGradient+wideTolerance,49,SeedInvestment,0.5149066348870596,0.4413437731564045,-0.07356286173065507,24,48,0.004900228697806597,17
moistureGradient+wideTolerance,49,WaterEfficiency,0.503523459037145,0.4724665756026904,-0.03105688343445462,24,48,0.004900228697806597,17
moistureGradient+wideTolerance,49,Nutrition,0.6684896548589071,0.6224622825781504,-0.046027372280756707,24,48,0.004900228697806597,17
moistureGradient+wideTolerance,49,Defense,0.2712097764015198,0.24665730198224387,-0.02455247441927591,24,48,0.004900228697806597,17
moistureGradient+wideTolerance,49,Dispersal,0.4794481595357259,0.6653533726930618,0.18590521315733594,24,48,0.004900228697806597,17
moistureGradient+wideTolerance,49,MoistureTolerance,0.5386324326197306,0.6491648207108179,0.11053238809108734,24,48,0.004900228697806597,17
moistureGradient+wideTolerance,49,TemperatureTolerance,0.48990072309970856,0.4097831944624583,-0.08011752863725025,24,48,0.004900228697806597,17
moistureGradient+wideTolerance,50,Growth,0.5159216771523157,0.5385573363822439,0.022635659229928162,23,48,0.004583099391311407,17
moistureGradient+wideTolerance,50,SeedInvestment,0.5417802681525549,0.6400767940541973,0.0982965259016424,23,48,0.004583099391311407,17
moistureGradient+wideTolerance,50,WaterEfficiency,0.5612754921118418,0.5451005075288855,-0.016174984582956298,23,48,0.004583099391311407,17
moistureGradient+wideTolerance,50,Nutrition,0.6638388236363729,0.6342571118603582,-0.029581711776014763,23,48,0.004583099391311407,17
moistureGradient+wideTolerance,50,Defense,0.28224807729323703,0.371320986877317,0.08907290958407998,23,48,0.004583099391311407,17
moistureGradient+wideTolerance,50,Dispersal,0.5786590973536173,0.4954470007315926,-0.08321209662202472,23,48,0.004583099391311407,17
moistureGradient+wideTolerance,50,MoistureTolerance,0.5469909061988195,0.5325495289719623,-0.014441377226857233,23,48,0.004583099391311407,17
moistureGradient+wideTolerance,50,TemperatureTolerance,0.5372438629468282,0.39108163312725397,-0.14616222981957427,23,48,0.004583099391311407,17
moistureGradient+wideTolerance,51,Growth,0.5311925609906515,0.5434957038272511,0.012303142836599612,22,48,0.005154090002179146,14
moistureGradient+wideTolerance,51,SeedInvestment,0.4825111875931422,0.5643035647543994,0.08179237716125715,22,48,0.005154090002179146,14
moistureGradient+wideTolerance,51,WaterEfficiency,0.49980684121449787,0.6078995168209076,0.10809267560640973,22,48,0.005154090002179146,14
moistureGradient+wideTolerance,51,Nutrition,0.6070221563180288,0.5118306942961433,-0.09519146202188555,22,48,0.005154090002179146,14
moistureGradient+wideTolerance,51,Defense,0.34412000328302383,0.4447721080346541,0.10065210475163028,22,48,0.005154090002179146,14
moistureGradient+wideTolerance,51,Dispersal,0.5328736106554667,0.5789815485477448,0.04610793789227807,22,48,0.005154090002179146,14
moistureGradient+wideTolerance,51,MoistureTolerance,0.6600395639737447,0.6085014817389575,-0.051538082234787286,22,48,0.005154090002179146,14
moistureGradient+wideTolerance,51,TemperatureTolerance,0.4798358728488286,0.49956391751766205,0.019728044668833433,22,48,0.005154090002179146,14
moistureGradient+wideTolerance,52,Growth,0.5216406335433325,0.42136847600340843,-0.10027215753992402,24,48,0.0034391076769679785,17
moistureGradient+wideTolerance,52,SeedInvestment,0.5035693198442459,0.5892250686883926,0.08565574884414673,24,48,0.0034391076769679785,17
moistureGradient+wideTolerance,52,WaterEfficiency,0.5158680478731791,0.5966390830775102,0.08077103520433115,24,48,0.0034391076769679785,17
moistureGradient+wideTolerance,52,Nutrition,0.7550185024738312,0.7354878559708595,-0.01953064650297165,24,48,0.0034391076769679785,17
moistureGradient+wideTolerance,52,Defense,0.25718653450409573,0.19027101388807446,-0.06691552061602127,24,48,0.0034391076769679785,17
moistureGradient+wideTolerance,52,Dispersal,0.49244867265224457,0.6151482487718264,0.12269957611958182,24,48,0.0034391076769679785,17
moistureGradient+wideTolerance,52,MoistureTolerance,0.4733510836958885,0.4982602174083392,0.024909133712450682,24,48,0.0034391076769679785,17
moistureGradient+wideTolerance,52,TemperatureTolerance,0.5808224106828371,0.5522754279275736,-0.028546982755263572,24,48,0.0034391076769679785,17
moistureGradient+wideTolerance,53,Growth,0.5477628260850906,0.5515326795478662,0.0037698534627755853,24,48,0.004102268721908331,14
moistureGradient+wideTolerance,53,SeedInvestment,0.4893249620993932,0.5759900746246179,0.08666511252522474,24,48,0.004102268721908331,14
moistureGradient+wideTolerance,53,WaterEfficiency,0.5429986715316772,0.5083144648621479,-0.034684206669529316,24,48,0.004102268721908331,14
moistureGradient+wideTolerance,53,Nutrition,0.6920696298281351,0.6629467258850733,-0.02912290394306183,24,48,0.004102268721908331,14
moistureGradient+wideTolerance,53,Defense,0.3414008046189944,0.29882346590360004,-0.042577338715394375,24,48,0.004102268721908331,14
moistureGradient+wideTolerance,53,Dispersal,0.48055168986320496,0.6118463625510534,0.13129467268784845,24,48,0.004102268721908331,14
moistureGradient+wideTolerance,53,MoistureTolerance,0.4640539238850276,0.4885880375901858,0.024534113705158234,24,48,0.004102268721908331,14
moistureGradient+wideTolerance,53,TemperatureTolerance,0.5115949784715971,0.49734985021253425,-0.014245128259062823,24,48,0.004102268721908331,14
moistureGradient+wideTolerance,54,Growth,0.4843407521645228,0.5881909768689763,0.10385022470445343,22,48,0.004392901435494423,19
moistureGradient+wideTolerance,54,SeedInvestment,0.5211185763279597,0.5244692062789743,0.0033506299510146498,22,48,0.004392901435494423,19
moistureGradient+wideTolerance,54,WaterEfficiency,0.48128066460291546,0.6663671081716364,0.1850864435687209,22,48,0.004392901435494423,19
moistureGradient+wideTolerance,54,Nutrition,0.6479870279630026,0.7898893600160425,0.14190233205303993,22,48,0.004392901435494423,19
moistureGradient+wideTolerance,54,Defense,0.34508634110291797,0.30148859609934414,-0.04359774500357383,22,48,0.004392901435494423,19
moistureGradient+wideTolerance,54,Dispersal,0.5287794470787048,0.6600477478720925,0.1312683007933877,22,48,0.004392901435494423,19
moistureGradient+wideTolerance,54,MoistureTolerance,0.40781621138254803,0.5549841590903022,0.14716794770775415,22,48,0.004392901435494423,19
moistureGradient+wideTolerance,54,TemperatureTolerance,0.5000905891259512,0.5303463813933459,0.03025579226739472,22,48,0.004392901435494423,19
moistureGradient+wideTolerance,55,Growth,0.5803723086913427,0.539985911299785,-0.040386397391557693,24,47,0.004349316004663706,15
moistureGradient+wideTolerance,55,SeedInvestment,0.45556744933128357,0.5954284059504668,0.13986095661918319,24,47,0.004349316004663706,15
moistureGradient+wideTolerance,55,WaterEfficiency,0.5182146926720937,0.4210337270051241,-0.09718096566696965,24,47,0.004349316004663706,15
moistureGradient+wideTolerance,55,Nutrition,0.634387324253718,0.6031002489229044,-0.03128707533081365,24,47,0.004349316004663706,15
moistureGradient+wideTolerance,55,Defense,0.3270706882079442,0.23357178270816803,-0.09349890549977619,24,47,0.004349316004663706,15
moistureGradient+wideTolerance,55,Dispersal,0.5108016679684321,0.7513748953739802,0.2405732274055481,24,47,0.004349316004663706,15
moistureGradient+wideTolerance,55,MoistureTolerance,0.4842667877674103,0.6329773962497711,0.14871060848236084,24,47,0.004349316004663706,15
moistureGradient+wideTolerance,55,TemperatureTolerance,0.6061430722475052,0.2374981790781021,-0.3686448931694031,24,47,0.004349316004663706,15
moistureGradient+wideTolerance,56,Growth,0.49599801003932953,0.5663189771382705,0.07032096709894098,23,48,0.005488385912030935,16
moistureGradient+wideTolerance,56,SeedInvestment,0.47165149450302124,0.43239687447962555,-0.03925462002339569,23,48,0.005488385912030935,16
moistureGradient+wideTolerance,56,WaterEfficiency,0.4986182649930318,0.5691241000009619,0.07050583500793012,23,48,0.005488385912030935,16
moistureGradient+wideTolerance,56,Nutrition,0.6715611517429352,0.8072008438732313,0.13563969213029614,23,48,0.005488385912030935,16
moistureGradient+wideTolerance,56,Defense,0.33913378169139224,0.3579067892354468,0.018773007544054532,23,48,0.005488385912030935,16
moistureGradient+wideTolerance,56,Dispersal,0.4519950846831004,0.5891889217107192,0.13719383702761884,23,48,0.005488385912030935,16
moistureGradient+wideTolerance,56,MoistureTolerance,0.4103216528892517,0.4485566460567972,0.03823499316754547,23,48,0.005488385912030935,16
moistureGradient+wideTolerance,56,TemperatureTolerance,0.36353326837221783,0.2575482026390407,-0.10598506573317712,23,48,0.005488385912030935,16
moistureGradient+wideTolerance,57,Growth,0.6120755672454834,0.5922287228432569,-0.019846844402226504,22,48,0.004793591797351837,17
moistureGradient+wideTolerance,57,SeedInvestment,0.5059531132380167,0.5704503235491839,0.06449721031116717,22,48,0.004793591797351837,17
moistureGradient+wideTolerance,57,WaterEfficiency,0.5445933192968369,0.5639377520842985,0.019344432787461674,22,48,0.004793591797351837,17
moistureGradient+wideTolerance,57,Nutrition,0.6121322711308798,0.6704769269986586,0.058344655867778816,22,48,0.004793591797351837,17
moistureGradient+wideTolerance,57,Defense,0.29861533890167874,0.22022543745962056,-0.07838990144205818,22,48,0.004793591797351837,17
moistureGradient+wideTolerance,57,Dispersal,0.537511815627416,0.6913070421327244,0.1537952265053084,22,48,0.004793591797351837,17
moistureGradient+wideTolerance,57,MoistureTolerance,0.4414427528778712,0.4553676261143251,0.01392487323645386,22,48,0.004793591797351837,17
moistureGradient+wideTolerance,57,TemperatureTolerance,0.5110347916682562,0.39195525646209717,-0.11907953520615899,22,48,0.004793591797351837,17
moistureGradient+wideTolerance,58,Growth,0.6179527839024862,0.5866388933999198,-0.03131389050256639,21,48,0.004037311766296625,14
moistureGradient+wideTolerance,58,SeedInvestment,0.4842131783564885,0.4997941383293697,0.01558095997288117,21,48,0.004037311766296625,14
moistureGradient+wideTolerance,58,WaterEfficiency,0.4791141301393509,0.5038039513996669,0.024689821260316047,21,48,0.004037311766296625,14
moistureGradient+wideTolerance,58,Nutrition,0.6840883692105612,0.82549006882168,0.14140169961111881,21,48,0.004037311766296625,14
moistureGradient+wideTolerance,58,Defense,0.3024758795897166,0.2477941775605792,-0.05468170202913741,21,48,0.004037311766296625,14
moistureGradient+wideTolerance,58,Dispersal,0.43358521660168964,0.607609042099544,0.1740238254978544,21,48,0.004037311766296625,14
moistureGradient+wideTolerance,58,MoistureTolerance,0.47624780237674713,0.22282455081031435,-0.25342325156643275,21,48,0.004037311766296625,14
moistureGradient+wideTolerance,58,TemperatureTolerance,0.5531808336575826,0.5075033179351262,-0.045677515722456485,21,48,0.004037311766296625,14
moistureGradient+wideTolerance,59,Growth,0.5835880736509959,0.5173784916599592,-0.06620958199103666,24,48,0.00477318512275815,15
moistureGradient+wideTolerance,59,SeedInvestment,0.46275757253170013,0.3939910152306159,-0.06876655730108422,24,48,0.00477318512275815,15
moistureGradient+wideTolerance,59,WaterEfficiency,0.44489985704421997,0.46142584706346196,0.016525990019241987,24,48,0.00477318512275815,15
moistureGradient+wideTolerance,59,Nutrition,0.5661073923110962,0.5472985369463762,-0.01880885536471999,24,48,0.00477318512275815,15
moistureGradient+wideTolerance,59,Defense,0.2727079788843791,0.23662347113713622,-0.03608450774724287,24,48,0.00477318512275815,15
moistureGradient+wideTolerance,59,Dispersal,0.5087796996037165,0.48443500821789104,-0.024344691385825457,24,48,0.00477318512275815,15
moistureGradient+wideTolerance,59,MoistureTolerance,0.47780872881412506,0.501726663360993,0.02391793454686797,24,48,0.00477318512275815,15
moistureGradient+wideTolerance,59,TemperatureTolerance,0.5139108846584955,0.42829209690292674,-0.0856187877555688,24,48,0.00477318512275815,15
moistureGradient+wideTolerance,60,Growth,0.5008256584405899,0.5412851596872011,0.04045950124661124,24,48,0.0053223841823637486,15
moistureGradient+wideTolerance,60,SeedInvestment,0.5202467938264211,0.5238979744414488,0.0036511806150276715,24,48,0.0053223841823637486,15
moistureGradient+wideTolerance,60,WaterEfficiency,0.4939185231924057,0.5308126086990038,0.03689408550659812,24,48,0.0053223841823637486,15
moistureGradient+wideTolerance,60,Nutrition,0.6340667208035787,0.6818792273600897,0.047812506556510925,24,48,0.0053223841823637486,15
moistureGradient+wideTolerance,60,Defense,0.29429655770460766,0.33285257158180076,0.038556013877193096,24,48,0.0053223841823637486,15
moistureGradient+wideTolerance,60,Dispersal,0.5241002837816874,0.5240038099388281,-9.647384285926819E-05,24,48,0.0053223841823637486,15
moistureGradient+wideTolerance,60,MoistureTolerance,0.47763361781835556,0.37402774455646676,-0.1036058732618888,24,48,0.0053223841823637486,15
moistureGradient+wideTolerance,60,TemperatureTolerance,0.5296535044908524,0.6335860155522823,0.10393251106142998,24,48,0.0053223841823637486,15
moistureGradient+wideTolerance,61,Growth,0.6000535587469736,0.4715340354225852,-0.12851952332438843,22,48,0.0038671791553497314,15
moistureGradient+wideTolerance,61,SeedInvestment,0.4957531789938609,0.6921749981966886,0.1964218192028277,22,48,0.0038671791553497314,15
moistureGradient+wideTolerance,61,WaterEfficiency,0.498370423913002,0.3810577406124635,-0.11731268330053851,22,48,0.0038671791553497314,15
moistureGradient+wideTolerance,61,Nutrition,0.7209011713663737,0.7024234750054099,-0.018477696360963747,22,48,0.0038671791553497314,15
moistureGradient+wideTolerance,61,Defense,0.2921445816755295,0.13658959973095494,-0.15555498194457454,22,48,0.0038671791553497314,15
moistureGradient+wideTolerance,61,Dispersal,0.49910877645015717,0.6561524895104495,0.1570437130602923,22,48,0.0038671791553497314,15
moistureGradient+wideTolerance,61,MoistureTolerance,0.5637486676375071,0.5549625293775038,-0.008786138260003296,22,48,0.0038671791553497314,15
moistureGradient+wideTolerance,61,TemperatureTolerance,0.546550045410792,0.9327117285945199,0.3861616831837279,22,48,0.0038671791553497314,15
moistureGradient+wideTolerance,62,Growth,0.5710297673940659,0.43158844113349915,-0.1394413262605667,24,47,0.005202682688832283,14
moistureGradient+wideTolerance,62,SeedInvestment,0.5286893745263418,0.5440222484370073,0.015332873910665512,24,47,0.005202682688832283,14
moistureGradient+wideTolerance,62,WaterEfficiency,0.5156493236621221,0.5951564436157545,0.07950711995363235,24,47,0.005202682688832283,14
moistureGradient+wideTolerance,62,Nutrition,0.6810433665911356,0.6716856298347315,-0.009357736756404167,24,47,0.005202682688832283,14
moistureGradient+wideTolerance,62,Defense,0.3342554072539012,0.3170996742943923,-0.017155732959508896,24,47,0.005202682688832283,14
moistureGradient+wideTolerance,62,Dispersal,0.5257909148931503,0.64248484497269,0.11669393007953965,24,47,0.005202682688832283,14
moistureGradient+wideTolerance,62,MoistureTolerance,0.47874175012111664,0.5297628156840801,0.051021065562963486,24,47,0.005202682688832283,14
moistureGradient+wideTolerance,62,TemperatureTolerance,0.48506951332092285,0.4641863703727722,-0.020883142948150635,24,47,0.005202682688832283,14
moistureGradient+wideTolerance,63,Growth,0.4679800420999527,0.5478137967487177,0.07983375464876497,24,48,0.004548930563032627,14
moistureGradient+wideTolerance,63,SeedInvestment,0.48821863532066345,0.640764307230711,0.15254567191004753,24,48,0.004548930563032627,14
moistureGradient+wideTolerance,63,WaterEfficiency,0.49186287820339203,0.5522175009051958,0.060354622701803806,24,48,0.004548930563032627,14
moistureGradient+wideTolerance,63,Nutrition,0.6936752100785574,0.7237845559914907,0.03010934591293335,24,48,0.004548930563032627,14
moistureGradient+wideTolerance,63,Defense,0.28691330055395764,0.28255546807001036,-0.004357832483947277,24,48,0.004548930563032627,14
moistureGradient+wideTolerance,63,Dispersal,0.4956198086341222,0.6690109347303709,0.17339112609624868,24,48,0.004548930563032627,14
moistureGradient+wideTolerance,63,MoistureTolerance,0.44628391166528064,0.38465795665979385,-0.06162595500548679,24,48,0.004548930563032627,14
moistureGradient+wideTolerance,63,TemperatureTolerance,0.5645651320616404,0.6824132228891054,0.11784809082746506,24,48,0.004548930563032627,14
moistureGradient+wideTolerance,64,Growth,0.5734418829282125,0.5981208343397487,0.0246789514115362,22,48,0.00462477607652545,19
moistureGradient+wideTolerance,64,SeedInvestment,0.5221303552389145,0.6156805956905539,0.0935502404516394,22,48,0.00462477607652545,19
moistureGradient+wideTolerance,64,WaterEfficiency,0.46861715614795685,0.6715674888003956,0.20295033265243878,22,48,0.00462477607652545,19
moistureGradient+wideTolerance,64,Nutrition,0.6824938952922821,0.8262861533598467,0.14379225806756457,22,48,0.00462477607652545,19
moistureGradient+wideTolerance,64,Defense,0.2774268314242363,0.40298001671379263,0.12555318528955633,22,48,0.00462477607652545,19
moistureGradient+wideTolerance,64,Dispersal,0.5423090805610021,0.7552980888973583,0.21298900833635614,22,48,0.00462477607652545,19
moistureGradient+wideTolerance,64,MoistureTolerance,0.4410942792892456,0.40035178580067377,-0.04074249348857184,22,48,0.00462477607652545,19
moistureGradient+wideTolerance,64,TemperatureTolerance,0.4503512904047966,0.700853702696887,0.25050241229209036,22,48,0.00462477607652545,19
moistureGradient+wideTolerance,65,Growth,0.5862878163655599,0.6190446925659975,0.032756876200437546,24,47,0.004681505262851715,16
moistureGradient+wideTolerance,65,SeedInvestment,0.47539688150087994,0.3810904485483964,-0.09430643295248353,24,47,0.004681505262851715,16
moistureGradient+wideTolerance,65,WaterEfficiency,0.5294587562481562,0.4270006250590086,-0.1024581311891476,24,47,0.004681505262851715,16
moistureGradient+wideTolerance,65,Nutrition,0.6179328163464864,0.6247224236528078,0.006789607306321388,24,47,0.004681505262851715,16
moistureGradient+wideTolerance,65,Defense,0.33468235780795413,0.2539683940509955,-0.0807139637569586,24,47,0.004681505262851715,16
moistureGradient+wideTolerance,65,Dispersal,0.5407522718111674,0.6232556936641535,0.08250342185298609,24,47,0.004681505262851715,16
moistureGradient+wideTolerance,65,MoistureTolerance,0.5354147652784983,0.5083347608645757,-0.027080004413922554,24,47,0.004681505262851715,16
moistureGradient+wideTolerance,65,TemperatureTolerance,0.37663183112939197,0.37694736011326313,0.0003155289838711606,24,47,0.004681505262851715,16
moistureGradient+wideTolerance,66,Growth,0.506724034746488,0.4154942942702252,-0.09122974047626276,23,48,0.00468189874663949,14
moistureGradient+wideTolerance,66,SeedInvestment,0.5466973036527634,0.572035929431086,0.025338625778322688,23,48,0.00468189874663949,14
moistureGradient+wideTolerance,66,WaterEfficiency,0.47247764468193054,0.40733138374660327,-0.06514626093532727,23,48,0.00468189874663949,14
moistureGradient+wideTolerance,66,Nutrition,0.6180316706498464,0.4784589254337808,-0.1395727452160656,23,48,0.00468189874663949,14
moistureGradient+wideTolerance,66,Defense,0.30080702900886536,0.13658528418644614,-0.16422174482241922,23,48,0.00468189874663949,14
moistureGradient+wideTolerance,66,Dispersal,0.526447723309199,0.5937303330587305,0.06728260974953149,23,48,0.00468189874663949,14
moistureGradient+wideTolerance,66,MoistureTolerance,0.6302673121293386,0.6811095761216205,0.050842263992281866,23,48,0.00468189874663949,14
moistureGradient+wideTolerance,66,TemperatureTolerance,0.6101126670837402,0.49303502362707385,-0.11707764345666638,23,48,0.00468189874663949,14
moistureGradient+wideTolerance,67,Growth,0.5705729226271311,0.6688114603360494,0.09823853770891833,24,48,0.004158633295446634,16
moistureGradient+wideTolerance,67,SeedInvestment,0.49446578820546466,0.5891941525042057,0.09472836429874104,24,48,0.004158633295446634,16
moistureGradient+wideTolerance,67,WaterEfficiency,0.5280620704094569,0.5752951316535473,0.047233061244090435,24,48,0.004158633295446634,16
moistureGradient+wideTolerance,67,Nutrition,0.649402896563212,0.7489157343904177,0.09951283782720566,24,48,0.004158633295446634,16
moistureGradient+wideTolerance,67,Defense,0.35050177325805026,0.3773431337128083,0.026841360454758045,24,48,0.004158633295446634,16
moistureGradient+wideTolerance,67,Dispersal,0.5144672294457754,0.5453959293663502,0.030928699920574787,24,48,0.004158633295446634,16
moistureGradient+wideTolerance,67,MoistureTolerance,0.4513712873061498,0.3594647751500209,-0.09190651215612888,24,48,0.004158633295446634,16
moistureGradient+wideTolerance,67,TemperatureTolerance,0.5805916289488474,0.5522821322083473,-0.028309496740500095,24,48,0.004158633295446634,16
moistureGradient+wideTolerance,68,Growth,0.5313707689444224,0.5347602245482531,0.003389455603830749,22,48,0.005031822249293327,18
moistureGradient+wideTolerance,68,SeedInvestment,0.4745074063539505,0.5193199596621774,0.044812553308226866,22,48,0.005031822249293327,18
moistureGradient+wideTolerance,68,WaterEfficiency,0.5423395931720734,0.7478840974244204,0.20554450425234705,22,48,0.005031822249293327,18
moistureGradient+wideTolerance,68,Nutrition,0.612225870291392,0.6452153758569197,0.03298950556552771,22,48,0.005031822249293327,18
moistureGradient+wideTolerance,68,Defense,0.2883114715417226,0.33313119411468506,0.04481972257296246,22,48,0.005031822249293327,18
moistureGradient+wideTolerance,68,Dispersal,0.5471719106038412,0.578637263991616,0.031465353387774786,22,48,0.005031822249293327,18
moistureGradient+wideTolerance,68,MoistureTolerance,0.45905789732933044,0.4920846047726544,0.03302670744332398,22,48,0.005031822249293327,18
moistureGradient+wideTolerance,68,TemperatureTolerance,0.4992799659570058,0.44120807539332996,-0.05807189056367584,22,48,0.005031822249293327,18
moistureGradient+wideTolerance,69,Growth,0.5140257477760315,0.6146034935246343,0.10057774574860279,23,48,0.004621332045644522,18
moistureGradient+wideTolerance,69,SeedInvestment,0.476922149459521,0.5602346269980721,0.08331247753855114,23,48,0.004621332045644522,18
moistureGradient+wideTolerance,69,WaterEfficiency,0.5643975536028544,0.6654112377892369,0.10101368418638257,23,48,0.004621332045644522,18
moistureGradient+wideTolerance,69,Nutrition,0.7143939932187399,0.7593349866245104,0.04494099340577051,23,48,0.004621332045644522,18
moistureGradient+wideTolerance,69,Defense,0.2482225721081098,0.20314568767081137,-0.04507688443729843,23,48,0.004621332045644522,18
moistureGradient+wideTolerance,69,Dispersal,0.526231070359548,0.6248851314834927,0.0986540611239447,23,48,0.004621332045644522,18
moistureGradient+wideTolerance,69,MoistureTolerance,0.5126804237564405,0.48327139279116754,-0.029409030965272975,23,48,0.004621332045644522,18
moistureGradient+wideTolerance,69,TemperatureTolerance,0.4039759437243144,0.47930395344029303,0.07532800971597864,23,48,0.004621332045644522,18
moistureGradient+wideTolerance,70,Growth,0.5406951059897741,0.5451581529949022,0.004463047005128118,23,48,0.0058133481070399284,18
moistureGradient+wideTolerance,70,SeedInvestment,0.515027736624082,0.5632826439712358,0.048254907347153875,23,48,0.0058133481070399284,18
moistureGradient+wideTolerance,70,WaterEfficiency,0.5296117961406708,0.3493515201236891,-0.1802602760169817,23,48,0.0058133481070399284,18
moistureGradient+wideTolerance,70,Nutrition,0.6805720428625742,0.520316507505334,-0.16025553535724024,23,48,0.0058133481070399284,18
moistureGradient+wideTolerance,70,Defense,0.32986708730459213,0.28886927988218225,-0.04099780742240988,23,48,0.0058133481070399284,18
moistureGradient+wideTolerance,70,Dispersal,0.49313749372959137,0.6387426205303358,0.14560512680074444,23,48,0.0058133481070399284,18
moistureGradient+wideTolerance,70,MoistureTolerance,0.4329516440629959,0.2507100144158239,-0.182241629647172,23,48,0.0058133481070399284,18
moistureGradient+wideTolerance,70,TemperatureTolerance,0.4870842695236206,0.416696978651959,-0.07038729087166162,23,48,0.0058133481070399284,18
moistureGradient+wideTolerance,71,Growth,0.543703243136406,0.5867876329205253,0.043084389784119326,22,48,0.005072589498013258,17
moistureGradient+wideTolerance,71,SeedInvestment,0.4294773191213608,0.47160083055496216,0.04212351143360138,22,48,0.005072589498013258,17
moistureGradient+wideTolerance,71,WaterEfficiency,0.5366860528786978,0.41093873977661133,-0.12574731310208642,22,48,0.005072589498013258,17
moistureGradient+wideTolerance,71,Nutrition,0.6286695698897043,0.6175722710110925,-0.011097298878611883,22,48,0.005072589498013258,17
moistureGradient+wideTolerance,71,Defense,0.3538489093383153,0.4283140924843875,0.0744651831460722,22,48,0.005072589498013258,17
moistureGradient+wideTolerance,71,Dispersal,0.4511783917744954,0.6381409764289856,0.18696258465449017,22,48,0.005072589498013258,17
moistureGradient+wideTolerance,71,MoistureTolerance,0.4669126396377881,0.45523869144645607,-0.01167394819133205,22,48,0.005072589498013258,17
moistureGradient+wideTolerance,71,TemperatureTolerance,0.38438423971335095,0.3294482170180841,-0.05493602269526687,22,48,0.005072589498013258,17
moistureGradient+wideTolerance,72,Growth,0.5441594620545706,0.49681811982935126,-0.047341342225219296,22,48,0.0052187019027769566,14
moistureGradient+wideTolerance,72,SeedInvestment,0.5317017187674841,0.5068928369066932,-0.024808881860790888,22,48,0.0052187019027769566,14
moistureGradient+wideTolerance,72,WaterEfficiency,0.5330826242764791,0.2146831899881363,-0.31839943428834283,22,48,0.0052187019027769566,14
moistureGradient+wideTolerance,72,Nutrition,0.650740385055542,0.6109395243904807,-0.03980086066506128,22,48,0.0052187019027769566,14
moistureGradient+wideTolerance,72,Defense,0.24630756427844366,0.35464064505967224,0.10833308078122858,22,48,0.0052187019027769566,14
moistureGradient+wideTolerance,72,Dispersal,0.46467237671216327,0.6117026250470768,0.14703024833491357,22,48,0.0052187019027769566,14
moistureGradient+wideTolerance,72,MoistureTolerance,0.5092261830965678,0.310252037237991,-0.19897414585857676,22,48,0.0052187019027769566,14
moistureGradient+wideTolerance,72,TemperatureTolerance,0.40308310588200885,0.60565739328211,0.20257428740010114,22,48,0.0052187019027769566,14
moistureGradient+wideTolerance,73,Growth,0.5356865177551905,0.48794772543690423,-0.04773879231828626,22,48,0.005351644940674305,17
moistureGradient+wideTolerance,73,SeedInvestment,0.4906596591075261,0.5586015934293921,0.06794193432186596,22,48,0.005351644940674305,17
moistureGradient+wideTolerance,73,WaterEfficiency,0.5409097969532013,0.7056894397193735,0.16477964276617219,22,48,0.005351644940674305,17
moistureGradient+wideTolerance,73,Nutrition,0.6433318555355072,0.5750622668049552,-0.068269588730552,22,48,0.005351644940674305,17
moistureGradient+wideTolerance,73,Defense,0.2782162477572759,0.2804874185134064,0.002271170756130536,22,48,0.005351644940674305,17
moistureGradient+wideTolerance,73,Dispersal,0.5292547593514124,0.7226497503844175,0.19339499103300506,22,48,0.005351644940674305,17
moistureGradient+wideTolerance,73,MoistureTolerance,0.4528714120388031,0.37132658606225794,-0.08154482597654517,22,48,0.005351644940674305,17
moistureGradient+wideTolerance,73,TemperatureTolerance,0.47703639169534046,0.5362652147358115,0.059228823040471,22,48,0.005351644940674305,17
moistureGradient+wideTolerance,74,Growth,0.5471505522727966,0.6761603759867805,0.12900982371398384,21,48,0.004571070428937674,15
moistureGradient+wideTolerance,74,SeedInvestment,0.46791039407253265,0.46190797856875826,-0.006002415503774394,21,48,0.004571070428937674,15
moistureGradient+wideTolerance,74,WaterEfficiency,0.6039553185304006,0.6898330166226342,0.08587769809223356,21,48,0.004571070428937674,15
moistureGradient+wideTolerance,74,Nutrition,0.6754534741242727,0.6418260080473763,-0.03362746607689637,21,48,0.004571070428937674,15
moistureGradient+wideTolerance,74,Defense,0.3444874087969462,0.3548248977888198,0.010337488991873589,21,48,0.004571070428937674,15
moistureGradient+wideTolerance,74,Dispersal,0.5192447602748871,0.6298543271564302,0.11060956688154311,21,48,0.004571070428937674,15
moistureGradient+wideTolerance,74,MoistureTolerance,0.4662480056285858,0.32685872202827815,-0.13938928360030767,21,48,0.004571070428937674,15
moistureGradient+wideTolerance,74,TemperatureTolerance,0.5637350529432297,0.5901125768820444,0.026377523938814762,21,48,0.004571070428937674,15
moistureGradient+wideTolerance,75,Growth,0.5315952400366465,0.5144300512645555,-0.017165188772090945,23,48,0.004271346144378185,15
moistureGradient+wideTolerance,75,SeedInvestment,0.4720118393500646,0.6154012084007263,0.14338936905066174,23,48,0.004271346144378185,15
moistureGradient+wideTolerance,75,WaterEfficiency,0.4979717582464218,0.5376871072727701,0.03971534902634832,23,48,0.004271346144378185,15
